ForecastDate,ForecastRemainingQty,PartNum,RevisionNum,MtlPartNum
2016-12-25,33.2091353674473,1000 9824,D,1501 6354
2017-01-01,34.06980630277289,1000 9824,D,1501 6354
2017-01-08,34.93047723809849,1000 9824,D,1501 6354
2017-01-15,35.79114817342408,1000 9824,D,1501 6354
2017-01-22,36.65181910874966,1000 9824,D,1501 6354
2017-01-29,37.51249004407525,1000 9824,D,1501 6354
2017-02-05,38.37316097940084,1000 9824,D,1501 6354
2017-02-12,39.23383191472644,1000 9824,D,1501 6354
2016-11-27,29.766451626144942,1000 9824,D,1501 6355
2016-12-04,30.627122561470536,1000 9824,D,1501 6355
2016-12-11,31.48779349679613,1000 9824,D,1501 6355
2016-12-18,32.348464432121716,1000 9824,D,1501 6355
2016-12-25,33.2091353674473,1000 9824,D,1501 6355
2017-01-01,34.06980630277289,1000 9824,D,1501 6355
2017-01-08,34.93047723809849,1000 9824,D,1501 6355
2017-01-15,35.79114817342408,1000 9824,D,1501 6355
2017-01-22,36.65181910874966,1000 9824,D,1501 6355
2017-01-29,37.51249004407525,1000 9824,D,1501 6355
2017-02-05,38.37316097940084,1000 9824,D,1501 6355
2017-02-12,39.23383191472644,1000 9824,D,1501 6355
2017-01-01,351.2146248038657,1000 9824,D,1600 0220
2017-01-08,359.3044248104586,1000 9824,D,1600 0220
2017-01-15,367.3942248170515,1000 9824,D,1600 0220
2017-01-22,375.4840248236444,1000 9824,D,1600 0220
2017-01-29,383.57382483023736,1000 9824,D,1600 0220
2017-02-05,391.6636248368302,1000 9824,D,1600 0220
2017-02-12,399.7534248434232,1000 9824,D,1600 0220
2017-02-19,407.84322485001604,1000 9824,D,1600 0220
2017-02-26,415.933024856609,1000 9824,D,1600 0220
2017-03-05,424.0228248632019,1000 9824,D,1600 0220
2017-03-12,432.1126248697948,1000 9824,D,1600 0220
2017-03-19,440.2024248763877,1000 9824,D,1600 0220
2017-01-01,404.5931242427925,1000 9824,D,1600 1889
2017-01-08,418.5838041369014,1000 9824,D,1600 1889
2017-01-15,432.5744840310103,1000 9824,D,1600 1889
2017-01-22,446.56516392511907,1000 9824,D,1600 1889
2017-01-29,460.5558438192281,1000 9824,D,1600 1889
2017-02-05,474.54652371333685,1000 9824,D,1600 1889
2017-02-12,488.53720360744575,1000 9824,D,1600 1889
2017-02-19,502.52788350155464,1000 9824,D,1600 1889
2017-02-26,516.5185633956636,1000 9824,D,1600 1889
2017-03-05,530.5092432897725,1000 9824,D,1600 1889
2017-03-12,544.4999231838814,1000 9824,D,1600 1889
2017-03-19,558.4906030779903,1000 9824,D,1600 1889
2017-01-01,351.2146248038657,1000 9824,D,1601 2876
2017-01-08,359.3044248104586,1000 9824,D,1601 2876
2017-01-15,367.3942248170515,1000 9824,D,1601 2876
2017-01-22,375.4840248236444,1000 9824,D,1601 2876
2017-01-29,383.57382483023736,1000 9824,D,1601 2876
2017-02-05,391.6636248368302,1000 9824,D,1601 2876
2017-02-12,399.7534248434232,1000 9824,D,1601 2876
2017-02-19,407.84322485001604,1000 9824,D,1601 2876
2017-02-26,415.933024856609,1000 9824,D,1601 2876
2017-03-05,424.0228248632019,1000 9824,D,1601 2876
2017-03-12,432.1126248697948,1000 9824,D,1601 2876
2017-03-19,440.2024248763877,1000 9824,D,1601 2876
2016-11-27,29.766451626144942,1000 9824,D,1700 2525
2016-12-04,30.627122561470536,1000 9824,D,1700 2525
2016-12-11,31.48779349679613,1000 9824,D,1700 2525
2016-12-18,32.348464432121716,1000 9824,D,1700 2525
2016-12-25,33.2091353674473,1000 9824,D,1700 2525
2017-01-01,34.06980630277289,1000 9824,D,1700 2525
2017-01-08,34.93047723809849,1000 9824,D,1700 2525
2017-01-15,35.79114817342408,1000 9824,D,1700 2525
2017-01-22,36.65181910874966,1000 9824,D,1700 2525
2017-01-29,37.51249004407525,1000 9824,D,1700 2525
2017-02-05,38.37316097940084,1000 9824,D,1700 2525
2017-02-12,39.23383191472644,1000 9824,D,1700 2525
2016-11-27,29.766451626144942,1000 9824,D,1801 1872
2016-12-04,30.627122561470536,1000 9824,D,1801 1872
2016-12-11,31.48779349679613,1000 9824,D,1801 1872
2016-12-18,32.348464432121716,1000 9824,D,1801 1872
2016-12-25,33.2091353674473,1000 9824,D,1801 1872
2017-01-01,34.06980630277289,1000 9824,D,1801 1872
2017-01-08,34.93047723809849,1000 9824,D,1801 1872
2017-01-15,35.79114817342408,1000 9824,D,1801 1872
2017-01-22,36.65181910874966,1000 9824,D,1801 1872
2017-01-29,37.51249004407525,1000 9824,D,1801 1872
2017-02-05,38.37316097940084,1000 9824,D,1801 1872
2017-02-12,39.23383191472644,1000 9824,D,1801 1872
2016-11-27,29.766451626144942,1000 9824,D,1801 1873
2016-12-04,30.627122561470536,1000 9824,D,1801 1873
2016-12-11,31.48779349679613,1000 9824,D,1801 1873
2016-12-18,32.348464432121716,1000 9824,D,1801 1873
2016-12-25,33.2091353674473,1000 9824,D,1801 1873
2017-01-01,34.06980630277289,1000 9824,D,1801 1873
2017-01-08,34.93047723809849,1000 9824,D,1801 1873
2017-01-15,35.79114817342408,1000 9824,D,1801 1873
2017-01-22,36.65181910874966,1000 9824,D,1801 1873
2017-01-29,37.51249004407525,1000 9824,D,1801 1873
2017-02-05,38.37316097940084,1000 9824,D,1801 1873
2017-02-12,39.23383191472644,1000 9824,D,1801 1873
2017-01-01,1106.0892837677272,1000 9824,D,2025 0061
2017-01-08,1155.4044942605385,1000 9824,D,2025 0061
2017-01-15,1204.7197047533502,1000 9824,D,2025 0061
2017-01-22,1254.0349152461617,1000 9824,D,2025 0061
2017-01-29,1303.3501257389735,1000 9824,D,2025 0061
2017-02-05,1352.6653362317847,1000 9824,D,2025 0061
2017-02-12,1401.9805467245963,1000 9824,D,2025 0061
2017-02-19,1451.2957572174078,1000 9824,D,2025 0061
2017-02-26,1500.610967710219,1000 9824,D,2025 0061
2017-03-05,1549.9261782030305,1000 9824,D,2025 0061
2017-03-12,1599.2413886958425,1000 9824,D,2025 0061
2017-03-19,1648.5565991886535,1000 9824,D,2025 0061
2016-11-27,29.766451626144942,1000 9824,D,2101 0707
2016-12-04,30.627122561470536,1000 9824,D,2101 0707
2016-12-11,31.48779349679613,1000 9824,D,2101 0707
2016-12-18,32.348464432121716,1000 9824,D,2101 0707
2016-12-25,33.2091353674473,1000 9824,D,2101 0707
2017-01-01,34.06980630277289,1000 9824,D,2101 0707
2017-01-08,34.93047723809849,1000 9824,D,2101 0707
2017-01-15,35.79114817342408,1000 9824,D,2101 0707
2017-01-22,36.65181910874966,1000 9824,D,2101 0707
2017-01-29,37.51249004407525,1000 9824,D,2101 0707
2017-02-05,38.37316097940084,1000 9824,D,2101 0707
2017-02-12,39.23383191472644,1000 9824,D,2101 0707
2016-11-27,29.766451626144942,1000 9824,D,2301 0615
2016-12-04,30.627122561470536,1000 9824,D,2301 0615
2016-12-11,31.48779349679613,1000 9824,D,2301 0615
2016-12-18,32.348464432121716,1000 9824,D,2301 0615
2016-12-25,33.2091353674473,1000 9824,D,2301 0615
2017-01-01,34.06980630277289,1000 9824,D,2301 0615
2017-01-08,34.93047723809849,1000 9824,D,2301 0615
2017-01-15,35.79114817342408,1000 9824,D,2301 0615
2017-01-22,36.65181910874966,1000 9824,D,2301 0615
2017-01-29,37.51249004407525,1000 9824,D,2301 0615
2017-02-05,38.37316097940084,1000 9824,D,2301 0615
2017-02-12,39.23383191472644,1000 9824,D,2301 0615
2016-11-27,29.766451626144942,1000 9824,D,2461 0491
2016-12-04,30.627122561470536,1000 9824,D,2461 0491
2016-12-11,31.48779349679613,1000 9824,D,2461 0491
2016-12-18,32.348464432121716,1000 9824,D,2461 0491
2016-12-25,33.2091353674473,1000 9824,D,2461 0491
2017-01-01,34.06980630277289,1000 9824,D,2461 0491
2017-01-08,34.93047723809849,1000 9824,D,2461 0491
2017-01-15,35.79114817342408,1000 9824,D,2461 0491
2017-01-22,36.65181910874966,1000 9824,D,2461 0491
2017-01-29,37.51249004407525,1000 9824,D,2461 0491
2017-02-05,38.37316097940084,1000 9824,D,2461 0491
2017-02-12,39.23383191472644,1000 9824,D,2461 0491
2017-01-01,198.64781389200365,1000 9824,D,2825 0686
2017-01-08,206.9335657268384,1000 9824,D,2825 0686
2017-01-15,215.2193175616732,1000 9824,D,2825 0686
2017-01-22,223.50506939650793,1000 9824,D,2825 0686
2017-01-29,231.79082123134273,1000 9824,D,2825 0686
2017-02-05,240.07657306617747,1000 9824,D,2825 0686
2017-02-12,248.36232490101222,1000 9824,D,2825 0686
2017-02-19,256.648076735847,1000 9824,D,2825 0686
2017-02-26,264.9338285706817,1000 9824,D,2825 0686
2017-03-05,273.21958040551647,1000 9824,D,2825 0686
2017-03-12,281.50533224035127,1000 9824,D,2825 0686
2017-03-19,289.791084075186,1000 9824,D,2825 0686
2017-01-01,2.0,1000 9824,D,2825 2122
2017-01-08,2.0,1000 9824,D,2825 2122
2017-01-15,2.0,1000 9824,D,2825 2122
2017-01-22,2.0,1000 9824,D,2825 2122
2017-01-29,2.0,1000 9824,D,2825 2122
2017-02-05,2.0,1000 9824,D,2825 2122
2017-02-12,2.0,1000 9824,D,2825 2122
2017-02-19,2.0,1000 9824,D,2825 2122
2017-02-26,2.0,1000 9824,D,2825 2122
2017-03-05,2.0,1000 9824,D,2825 2122
2017-03-12,2.0,1000 9824,D,2825 2122
2017-03-19,2.0,1000 9824,D,2825 2122
2016-11-27,29.766451626144942,1000 9824,D,3131 1935
2016-12-04,30.627122561470536,1000 9824,D,3131 1935
2016-12-11,31.48779349679613,1000 9824,D,3131 1935
2016-12-18,32.348464432121716,1000 9824,D,3131 1935
2016-12-25,33.2091353674473,1000 9824,D,3131 1935
2017-01-01,34.06980630277289,1000 9824,D,3131 1935
2017-01-08,34.93047723809849,1000 9824,D,3131 1935
2017-01-15,35.79114817342408,1000 9824,D,3131 1935
2017-01-22,36.65181910874966,1000 9824,D,3131 1935
2017-01-29,37.51249004407525,1000 9824,D,3131 1935
2017-02-05,38.37316097940084,1000 9824,D,3131 1935
2017-02-12,39.23383191472644,1000 9824,D,3131 1935
2016-11-27,29.766451626144942,1000 9824,D,3131 6894
2016-12-04,30.627122561470536,1000 9824,D,3131 6894
2016-12-11,31.48779349679613,1000 9824,D,3131 6894
2016-12-18,32.348464432121716,1000 9824,D,3131 6894
2016-12-25,33.2091353674473,1000 9824,D,3131 6894
2017-01-01,34.06980630277289,1000 9824,D,3131 6894
2017-01-08,34.93047723809849,1000 9824,D,3131 6894
2017-01-15,35.79114817342408,1000 9824,D,3131 6894
2017-01-22,36.65181910874966,1000 9824,D,3131 6894
2017-01-29,37.51249004407525,1000 9824,D,3131 6894
2017-02-05,38.37316097940084,1000 9824,D,3131 6894
2017-02-12,39.23383191472644,1000 9824,D,3131 6894
2016-11-27,29.766451626144942,1000 9824,D,3131 6895
2016-12-04,30.627122561470536,1000 9824,D,3131 6895
2016-12-11,31.48779349679613,1000 9824,D,3131 6895
2016-12-18,32.348464432121716,1000 9824,D,3131 6895
2016-12-25,33.2091353674473,1000 9824,D,3131 6895
2017-01-01,34.06980630277289,1000 9824,D,3131 6895
2017-01-08,34.93047723809849,1000 9824,D,3131 6895
2017-01-15,35.79114817342408,1000 9824,D,3131 6895
2017-01-22,36.65181910874966,1000 9824,D,3131 6895
2017-01-29,37.51249004407525,1000 9824,D,3131 6895
2017-02-05,38.37316097940084,1000 9824,D,3131 6895
2017-02-12,39.23383191472644,1000 9824,D,3131 6895
2016-11-27,29.766451626144942,1000 9824,D,3131 6896
2016-12-04,30.627122561470536,1000 9824,D,3131 6896
2016-12-11,31.48779349679613,1000 9824,D,3131 6896
2016-12-18,32.348464432121716,1000 9824,D,3131 6896
2016-12-25,33.2091353674473,1000 9824,D,3131 6896
2017-01-01,34.06980630277289,1000 9824,D,3131 6896
2017-01-08,34.93047723809849,1000 9824,D,3131 6896
2017-01-15,35.79114817342408,1000 9824,D,3131 6896
2017-01-22,36.65181910874966,1000 9824,D,3131 6896
2017-01-29,37.51249004407525,1000 9824,D,3131 6896
2017-02-05,38.37316097940084,1000 9824,D,3131 6896
2017-02-12,39.23383191472644,1000 9824,D,3131 6896
2016-11-27,29.766451626144942,1000 9824,D,3131 6897
2016-12-04,30.627122561470536,1000 9824,D,3131 6897
2016-12-11,31.48779349679613,1000 9824,D,3131 6897
2016-12-18,32.348464432121716,1000 9824,D,3131 6897
2016-12-25,33.2091353674473,1000 9824,D,3131 6897
2017-01-01,34.06980630277289,1000 9824,D,3131 6897
2017-01-08,34.93047723809849,1000 9824,D,3131 6897
2017-01-15,35.79114817342408,1000 9824,D,3131 6897
2017-01-22,36.65181910874966,1000 9824,D,3131 6897
2017-01-29,37.51249004407525,1000 9824,D,3131 6897
2017-02-05,38.37316097940084,1000 9824,D,3131 6897
2017-02-12,39.23383191472644,1000 9824,D,3131 6897
2016-11-27,29.766451626144942,1000 9824,D,3131 6898
2016-12-04,30.627122561470536,1000 9824,D,3131 6898
2016-12-11,31.48779349679613,1000 9824,D,3131 6898
2016-12-18,32.348464432121716,1000 9824,D,3131 6898
2016-12-25,33.2091353674473,1000 9824,D,3131 6898
2017-01-01,34.06980630277289,1000 9824,D,3131 6898
2017-01-08,34.93047723809849,1000 9824,D,3131 6898
2017-01-15,35.79114817342408,1000 9824,D,3131 6898
2017-01-22,36.65181910874966,1000 9824,D,3131 6898
2017-01-29,37.51249004407525,1000 9824,D,3131 6898
2017-02-05,38.37316097940084,1000 9824,D,3131 6898
2017-02-12,39.23383191472644,1000 9824,D,3131 6898
2016-11-27,29.766451626144942,1000 9824,D,3131 6899
2016-12-04,30.627122561470536,1000 9824,D,3131 6899
2016-12-11,31.48779349679613,1000 9824,D,3131 6899
2016-12-18,32.348464432121716,1000 9824,D,3131 6899
2016-12-25,33.2091353674473,1000 9824,D,3131 6899
2017-01-01,34.06980630277289,1000 9824,D,3131 6899
2017-01-08,34.93047723809849,1000 9824,D,3131 6899
2017-01-15,35.79114817342408,1000 9824,D,3131 6899
2017-01-22,36.65181910874966,1000 9824,D,3131 6899
2017-01-29,37.51249004407525,1000 9824,D,3131 6899
2017-02-05,38.37316097940084,1000 9824,D,3131 6899
2017-02-12,39.23383191472644,1000 9824,D,3131 6899
2016-11-27,29.766451626144942,1000 9824,D,3131 6900
2016-12-04,30.627122561470536,1000 9824,D,3131 6900
2016-12-11,31.48779349679613,1000 9824,D,3131 6900
2016-12-18,32.348464432121716,1000 9824,D,3131 6900
2016-12-25,33.2091353674473,1000 9824,D,3131 6900
2017-01-01,34.06980630277289,1000 9824,D,3131 6900
2017-01-08,34.93047723809849,1000 9824,D,3131 6900
2017-01-15,35.79114817342408,1000 9824,D,3131 6900
2017-01-22,36.65181910874966,1000 9824,D,3131 6900
2017-01-29,37.51249004407525,1000 9824,D,3131 6900
2017-02-05,38.37316097940084,1000 9824,D,3131 6900
2017-02-12,39.23383191472644,1000 9824,D,3131 6900
2016-11-27,29.766451626144942,1000 9824,D,3131 6901
2016-12-04,30.627122561470536,1000 9824,D,3131 6901
2016-12-11,31.48779349679613,1000 9824,D,3131 6901
2016-12-18,32.348464432121716,1000 9824,D,3131 6901
2016-12-25,33.2091353674473,1000 9824,D,3131 6901
2017-01-01,34.06980630277289,1000 9824,D,3131 6901
2017-01-08,34.93047723809849,1000 9824,D,3131 6901
2017-01-15,35.79114817342408,1000 9824,D,3131 6901
2017-01-22,36.65181910874966,1000 9824,D,3131 6901
2017-01-29,37.51249004407525,1000 9824,D,3131 6901
2017-02-05,38.37316097940084,1000 9824,D,3131 6901
2017-02-12,39.23383191472644,1000 9824,D,3131 6901
2017-01-01,4045.9312424279246,1000 9824,D,3300 0032
2017-01-08,4185.838041369015,1000 9824,D,3300 0032
2017-01-15,4325.744840310103,1000 9824,D,3300 0032
2017-01-22,4465.651639251191,1000 9824,D,3300 0032
2017-01-29,4605.558438192281,1000 9824,D,3300 0032
2017-02-05,4745.46523713337,1000 9824,D,3300 0032
2017-02-12,4885.372036074458,1000 9824,D,3300 0032
2017-02-19,5025.278835015547,1000 9824,D,3300 0032
2017-02-26,5165.185633956637,1000 9824,D,3300 0032
2017-03-05,5305.092432897724,1000 9824,D,3300 0032
2017-03-12,5444.999231838814,1000 9824,D,3300 0032
2017-03-19,5584.906030779903,1000 9824,D,3300 0032
2017-01-01,404.5931242427925,1000 9824,D,3300 0063
2017-01-08,418.5838041369014,1000 9824,D,3300 0063
2017-01-15,432.5744840310103,1000 9824,D,3300 0063
2017-01-22,446.56516392511907,1000 9824,D,3300 0063
2017-01-29,460.5558438192281,1000 9824,D,3300 0063
2017-02-05,474.54652371333685,1000 9824,D,3300 0063
2017-02-12,488.53720360744575,1000 9824,D,3300 0063
2017-02-19,502.52788350155464,1000 9824,D,3300 0063
2017-02-26,516.5185633956636,1000 9824,D,3300 0063
2017-03-05,530.5092432897725,1000 9824,D,3300 0063
2017-03-12,544.4999231838814,1000 9824,D,3300 0063
2017-03-19,558.4906030779903,1000 9824,D,3300 0063
2017-01-01,1213.7793727283777,1000 9824,D,3300 0135
2017-01-08,1255.7514124107042,1000 9824,D,3300 0135
2017-01-15,1297.723452093031,1000 9824,D,3300 0135
2017-01-22,1339.6954917753574,1000 9824,D,3300 0135
2017-01-29,1381.6675314576844,1000 9824,D,3300 0135
2017-02-05,1423.6395711400107,1000 9824,D,3300 0135
2017-02-12,1465.6116108223375,1000 9824,D,3300 0135
2017-02-19,1507.583650504664,1000 9824,D,3300 0135
2017-02-26,1549.555690186991,1000 9824,D,3300 0135
2017-03-05,1591.5277298693172,1000 9824,D,3300 0135
2017-03-12,1633.4997695516442,1000 9824,D,3300 0135
2017-03-19,1675.4718092339708,1000 9824,D,3300 0135
2017-01-01,4855.117490913511,1000 9824,D,3300 0203
2017-01-08,5023.005649642817,1000 9824,D,3300 0203
2017-01-15,5190.893808372124,1000 9824,D,3300 0203
2017-01-22,5358.7819671014295,1000 9824,D,3300 0203
2017-01-29,5526.670125830738,1000 9824,D,3300 0203
2017-02-05,5694.558284560043,1000 9824,D,3300 0203
2017-02-12,5862.44644328935,1000 9824,D,3300 0203
2017-02-19,6030.334602018656,1000 9824,D,3300 0203
2017-02-26,6198.222760747964,1000 9824,D,3300 0203
2017-03-05,6366.110919477269,1000 9824,D,3300 0203
2017-03-12,6533.999078206577,1000 9824,D,3300 0203
2017-03-19,6701.887236935883,1000 9824,D,3300 0203
2017-01-01,404.5931242427925,1000 9824,D,3300 0744
2017-01-08,418.5838041369014,1000 9824,D,3300 0744
2017-01-15,432.5744840310103,1000 9824,D,3300 0744
2017-01-22,446.56516392511907,1000 9824,D,3300 0744
2017-01-29,460.5558438192281,1000 9824,D,3300 0744
2017-02-05,474.54652371333685,1000 9824,D,3300 0744
2017-02-12,488.53720360744575,1000 9824,D,3300 0744
2017-02-19,502.52788350155464,1000 9824,D,3300 0744
2017-02-26,516.5185633956636,1000 9824,D,3300 0744
2017-03-05,530.5092432897725,1000 9824,D,3300 0744
2017-03-12,544.4999231838814,1000 9824,D,3300 0744
2017-03-19,558.4906030779903,1000 9824,D,3300 0744
2017-01-01,198.64781389200365,1000 9824,D,3700 0502
2017-01-08,206.9335657268384,1000 9824,D,3700 0502
2017-01-15,215.2193175616732,1000 9824,D,3700 0502
2017-01-22,223.50506939650793,1000 9824,D,3700 0502
2017-01-29,231.79082123134273,1000 9824,D,3700 0502
2017-02-05,240.07657306617747,1000 9824,D,3700 0502
2017-02-12,248.36232490101222,1000 9824,D,3700 0502
2017-02-19,256.648076735847,1000 9824,D,3700 0502
2017-02-26,264.9338285706817,1000 9824,D,3700 0502
2017-03-05,273.21958040551647,1000 9824,D,3700 0502
2017-03-12,281.50533224035127,1000 9824,D,3700 0502
2017-03-19,289.791084075186,1000 9824,D,3700 0502
2016-11-27,29.766451626144942,1000 9824,D,4701 11587
2016-12-04,30.627122561470536,1000 9824,D,4701 11587
2016-12-11,31.48779349679613,1000 9824,D,4701 11587
2016-12-18,32.348464432121716,1000 9824,D,4701 11587
2016-12-25,33.2091353674473,1000 9824,D,4701 11587
2017-01-01,34.06980630277289,1000 9824,D,4701 11587
2017-01-08,34.93047723809849,1000 9824,D,4701 11587
2017-01-15,35.79114817342408,1000 9824,D,4701 11587
2017-01-22,36.65181910874966,1000 9824,D,4701 11587
2017-01-29,37.51249004407525,1000 9824,D,4701 11587
2017-02-05,38.37316097940084,1000 9824,D,4701 11587
2017-02-12,39.23383191472644,1000 9824,D,4701 11587
2016-11-27,29.766451626144942,1000 9824,D,4701 11588
2016-12-04,30.627122561470536,1000 9824,D,4701 11588
2016-12-11,31.48779349679613,1000 9824,D,4701 11588
2016-12-18,32.348464432121716,1000 9824,D,4701 11588
2016-12-25,33.2091353674473,1000 9824,D,4701 11588
2017-01-01,34.06980630277289,1000 9824,D,4701 11588
2017-01-08,34.93047723809849,1000 9824,D,4701 11588
2017-01-15,35.79114817342408,1000 9824,D,4701 11588
2017-01-22,36.65181910874966,1000 9824,D,4701 11588
2017-01-29,37.51249004407525,1000 9824,D,4701 11588
2017-02-05,38.37316097940084,1000 9824,D,4701 11588
2017-02-12,39.23383191472644,1000 9824,D,4701 11588
2016-11-27,29.766451626144942,1000 9824,D,4701 11589
2016-12-04,30.627122561470536,1000 9824,D,4701 11589
2016-12-11,31.48779349679613,1000 9824,D,4701 11589
2016-12-18,32.348464432121716,1000 9824,D,4701 11589
2016-12-25,33.2091353674473,1000 9824,D,4701 11589
2017-01-01,34.06980630277289,1000 9824,D,4701 11589
2017-01-08,34.93047723809849,1000 9824,D,4701 11589
2017-01-15,35.79114817342408,1000 9824,D,4701 11589
2017-01-22,36.65181910874966,1000 9824,D,4701 11589
2017-01-29,37.51249004407525,1000 9824,D,4701 11589
2017-02-05,38.37316097940084,1000 9824,D,4701 11589
2017-02-12,39.23383191472644,1000 9824,D,4701 11589
2016-11-27,29.766451626144942,1000 9824,D,4701 11590
2016-12-04,30.627122561470536,1000 9824,D,4701 11590
2016-12-11,31.48779349679613,1000 9824,D,4701 11590
2016-12-18,32.348464432121716,1000 9824,D,4701 11590
2016-12-25,33.2091353674473,1000 9824,D,4701 11590
2017-01-01,34.06980630277289,1000 9824,D,4701 11590
2017-01-08,34.93047723809849,1000 9824,D,4701 11590
2017-01-15,35.79114817342408,1000 9824,D,4701 11590
2017-01-22,36.65181910874966,1000 9824,D,4701 11590
2017-01-29,37.51249004407525,1000 9824,D,4701 11590
2017-02-05,38.37316097940084,1000 9824,D,4701 11590
2017-02-12,39.23383191472644,1000 9824,D,4701 11590
2016-11-27,29.766451626144942,1000 9824,D,4701 11591
2016-12-04,30.627122561470536,1000 9824,D,4701 11591
2016-12-11,31.48779349679613,1000 9824,D,4701 11591
2016-12-18,32.348464432121716,1000 9824,D,4701 11591
2016-12-25,33.2091353674473,1000 9824,D,4701 11591
2017-01-01,34.06980630277289,1000 9824,D,4701 11591
2017-01-08,34.93047723809849,1000 9824,D,4701 11591
2017-01-15,35.79114817342408,1000 9824,D,4701 11591
2017-01-22,36.65181910874966,1000 9824,D,4701 11591
2017-01-29,37.51249004407525,1000 9824,D,4701 11591
2017-02-05,38.37316097940084,1000 9824,D,4701 11591
2017-02-12,39.23383191472644,1000 9824,D,4701 11591
2016-11-27,29.766451626144942,1000 9824,D,4701 11592
2016-12-04,30.627122561470536,1000 9824,D,4701 11592
2016-12-11,31.48779349679613,1000 9824,D,4701 11592
2016-12-18,32.348464432121716,1000 9824,D,4701 11592
2016-12-25,33.2091353674473,1000 9824,D,4701 11592
2017-01-01,34.06980630277289,1000 9824,D,4701 11592
2017-01-08,34.93047723809849,1000 9824,D,4701 11592
2017-01-15,35.79114817342408,1000 9824,D,4701 11592
2017-01-22,36.65181910874966,1000 9824,D,4701 11592
2017-01-29,37.51249004407525,1000 9824,D,4701 11592
2017-02-05,38.37316097940084,1000 9824,D,4701 11592
2017-02-12,39.23383191472644,1000 9824,D,4701 11592
2016-11-27,29.766451626144942,1000 9824,D,4701 11593
2016-12-04,30.627122561470536,1000 9824,D,4701 11593
2016-12-11,31.48779349679613,1000 9824,D,4701 11593
2016-12-18,32.348464432121716,1000 9824,D,4701 11593
2016-12-25,33.2091353674473,1000 9824,D,4701 11593
2017-01-01,34.06980630277289,1000 9824,D,4701 11593
2017-01-08,34.93047723809849,1000 9824,D,4701 11593
2017-01-15,35.79114817342408,1000 9824,D,4701 11593
2017-01-22,36.65181910874966,1000 9824,D,4701 11593
2017-01-29,37.51249004407525,1000 9824,D,4701 11593
2017-02-05,38.37316097940084,1000 9824,D,4701 11593
2017-02-12,39.23383191472644,1000 9824,D,4701 11593
2016-11-27,29.766451626144942,1000 9824,D,4701 11594
2016-12-04,30.627122561470536,1000 9824,D,4701 11594
2016-12-11,31.48779349679613,1000 9824,D,4701 11594
2016-12-18,32.348464432121716,1000 9824,D,4701 11594
2016-12-25,33.2091353674473,1000 9824,D,4701 11594
2017-01-01,34.06980630277289,1000 9824,D,4701 11594
2017-01-08,34.93047723809849,1000 9824,D,4701 11594
2017-01-15,35.79114817342408,1000 9824,D,4701 11594
2017-01-22,36.65181910874966,1000 9824,D,4701 11594
2017-01-29,37.51249004407525,1000 9824,D,4701 11594
2017-02-05,38.37316097940084,1000 9824,D,4701 11594
2017-02-12,39.23383191472644,1000 9824,D,4701 11594
2016-11-27,29.766451626144942,1000 9824,D,4701 11595
2016-12-04,30.627122561470536,1000 9824,D,4701 11595
2016-12-11,31.48779349679613,1000 9824,D,4701 11595
2016-12-18,32.348464432121716,1000 9824,D,4701 11595
2016-12-25,33.2091353674473,1000 9824,D,4701 11595
2017-01-01,34.06980630277289,1000 9824,D,4701 11595
2017-01-08,34.93047723809849,1000 9824,D,4701 11595
2017-01-15,35.79114817342408,1000 9824,D,4701 11595
2017-01-22,36.65181910874966,1000 9824,D,4701 11595
2017-01-29,37.51249004407525,1000 9824,D,4701 11595
2017-02-05,38.37316097940084,1000 9824,D,4701 11595
2017-02-12,39.23383191472644,1000 9824,D,4701 11595
2016-11-27,29.766451626144942,1000 9824,D,4701 11596
2016-12-04,30.627122561470536,1000 9824,D,4701 11596
2016-12-11,31.48779349679613,1000 9824,D,4701 11596
2016-12-18,32.348464432121716,1000 9824,D,4701 11596
2016-12-25,33.2091353674473,1000 9824,D,4701 11596
2017-01-01,34.06980630277289,1000 9824,D,4701 11596
2017-01-08,34.93047723809849,1000 9824,D,4701 11596
2017-01-15,35.79114817342408,1000 9824,D,4701 11596
2017-01-22,36.65181910874966,1000 9824,D,4701 11596
2017-01-29,37.51249004407525,1000 9824,D,4701 11596
2017-02-05,38.37316097940084,1000 9824,D,4701 11596
2017-02-12,39.23383191472644,1000 9824,D,4701 11596
2016-11-27,29.766451626144942,1000 9824,D,4701 11597
2016-12-04,30.627122561470536,1000 9824,D,4701 11597
2016-12-11,31.48779349679613,1000 9824,D,4701 11597
2016-12-18,32.348464432121716,1000 9824,D,4701 11597
2016-12-25,33.2091353674473,1000 9824,D,4701 11597
2017-01-01,34.06980630277289,1000 9824,D,4701 11597
2017-01-08,34.93047723809849,1000 9824,D,4701 11597
2017-01-15,35.79114817342408,1000 9824,D,4701 11597
2017-01-22,36.65181910874966,1000 9824,D,4701 11597
2017-01-29,37.51249004407525,1000 9824,D,4701 11597
2017-02-05,38.37316097940084,1000 9824,D,4701 11597
2017-02-12,39.23383191472644,1000 9824,D,4701 11597
2016-11-27,29.766451626144942,1000 9824,D,4701 11598
2016-12-04,30.627122561470536,1000 9824,D,4701 11598
2016-12-11,31.48779349679613,1000 9824,D,4701 11598
2016-12-18,32.348464432121716,1000 9824,D,4701 11598
2016-12-25,33.2091353674473,1000 9824,D,4701 11598
2017-01-01,34.06980630277289,1000 9824,D,4701 11598
